order_id,coffee_type,milk_type,cost,time,server_name
382,Americano,Regular,2.77,2024-11-30T12:27:14.575164Z,Bob
383,Latte,Regular,4.17,2024-12-21T07:34:14.575164Z,Charlie
384,Cortado,Regular,4.48,2024-11-06T08:41:14.575164Z,Dana
385,Americano,Regular,3.52,2024-11-05T02:10:14.575164Z,Alice
386,Cortado,Oat,3.86,2024-11-30T02:54:14.575164Z,Charlie
387,Cortado,Oat,4.1,2024-11-19T08:22:14.575164Z,Charlie
388,Latte,Almond,5.14,2024-11-15T04:48:14.575164Z,Alice
389,Cortado,Almond,4.19,2025-01-18T13:09:14.575164Z,Bob
390,Latte,Oat,4.46,2024-11-08T23:38:14.575164Z,Alice
391,Americano,Oat,3.7,2024-11-09T06:49:14.575164Z,Dana
392,Latte,Almond,4.86,2024-10-30T00:56:14.575164Z,Bob
393,Latte,Regular,5.39,2025-01-25T08:26:14.575164Z,Alice
394,Cortado,Regular,3.53,2025-01-01T21:06:14.575164Z,Charlie
395,Americano,Regular,3.68,2024-12-04T10:07:14.575164Z,Bob
396,Americano,Oat,3.92,2024-10-29T23:45:14.575164Z,Dana
397,Cortado,Almond,4.22,2024-12-05T04:32:14.575164Z,Bob
398,Cortado,Regular,4.06,2024-12-31T10:07:14.575164Z,Charlie
399,Latte,Almond,5.33,2024-12-20T17:12:14.575164Z,Bob
400,Cortado,Regular,4.62,2024-12-21T06:05:14.575164Z,Bob
401,Cortado,Regular,4.3,2025-01-11T04:19:14.575164Z,Bob
402,Cortado,Almond,4.66,2024-11-20T01:05:14.575164Z,Bob
403,Cortado,Oat,4.62,2025-01-02T12:43:14.575164Z,Charlie
404,Americano,Regular,3.52,2024-11-24T09:10:14.575164Z,Dana
405,Cortado,Regular,4.96,2024-12-22T01:41:14.575164Z,Bob
406,Americano,Almond,2.78,2025-01-12T11:58:14.575164Z,Alice
407,Cortado,Oat,4.58,2024-11-17T02:04:14.575164Z,Bob
408,Cortado,Regular,4.93,2024-11-29T06:35:14.575164Z,Bob
409,Cortado,Almond,3.83,2024-12-08T02:00:14.575164Z,Charlie
410,Americano,Regular,2.64,2024-12-20T11:10:14.575164Z,Charlie
411,Americano,Regular,2.9,2025-01-24T04:53:14.575164Z,Charlie
412,Latte,Oat,4.09,2024-11-26T22:05:14.575164Z,Dana
413,Americano,Oat,3.35,2024-12-10T18:01:14.575164Z,Alice
414,Latte,Regular,4.35,2024-12-19T21:17:14.575164Z,Alice
415,Americano,Almond,2.56,2024-11-09T17:50:14.575164Z,Dana
416,Americano,Oat,2.79,2024-12-13T22:26:14.575164Z,Bob
417,Cortado,Regular,3.66,2024-11-20T22:52:14.575164Z,Alice
418,Latte,Regular,4.38,2024-12-19T01:48:14.575164Z,Dana
419,Cortado,Regular,4.19,2024-12-30T06:29:14.575164Z,Bob
420,Americano,Regular,3.68,2024-11-14T08:13:14.575164Z,Dana
421,Cortado,Oat,4.41,2025-01-06T07:40:14.575164Z,Alice
422,Latte,Oat,4.86,2025-01-21T20:37:14.575164Z,Dana
423,Americano,Regular,2.65,2024-11-19T01:15:14.575164Z,Alice
424,Latte,Almond,4.89,2025-01-09T04:09:14.575164Z,Bob
425,Cortado,Oat,3.66,2024-12-24T18:01:14.575164Z,Dana
426,Americano,Almond,2.69,2024-11-20T11:47:14.575164Z,Bob
427,Cortado,Regular,4.69,2024-12-24T14:58:14.575164Z,Charlie
428,Latte,Almond,4.01,2024-11-24T22:23:14.575164Z,Charlie
429,Cortado,Almond,3.58,2025-01-04T06:18:14.575164Z,Alice
430,Americano,Regular,3.19,2024-11-02T00:06:14.575164Z,Bob
431,Latte,Oat,4.6,2024-11-06T15:28:14.575164Z,Dana
432,Americano,Regular,2.66,2025-01-10T17:43:14.575164Z,Bob
433,Latte,Almond,4.78,2024-12-14T16:30:14.575164Z,Bob
434,Americano,Oat,2.68,2024-12-16T15:03:14.575164Z,Charlie
435,Cortado,Almond,3.82,2024-11-17T20:31:14.575164Z,Charlie
436,Latte,Regular,4.1,2024-12-18T08:41:14.575164Z,Charlie
437,Latte,Regular,4.45,2024-11-14T18:03:14.575164Z,Dana
438,Cortado,Oat,4.44,2024-11-10T07:54:14.575164Z,Bob
439,Latte,Regular,4.25,2024-12-23T18:16:14.575164Z,Dana
440,Latte,Regular,4.02,2024-12-10T13:14:14.575164Z,Charlie
441,Americano,Oat,3.31,2024-12-06T11:47:14.575164Z,Bob
442,Americano,Oat,3.69,2024-12-05T16:10:14.575164Z,Charlie
443,Americano,Almond,2.98,2025-01-20T10:44:14.575164Z,Charlie
444,Latte,Regular,5.21,2024-12-13T17:24:14.575164Z,Dana
445,Latte,Regular,4.31,2025-01-02T21:07:14.575164Z,Dana
446,Latte,Almond,4.95,2024-12-28T10:39:14.575164Z,Alice
447,Latte,Almond,4.98,2024-11-14T01:26:14.575164Z,Alice
448,Cortado,Regular,3.9,2024-12-02T19:19:14.575164Z,Dana
449,Americano,Regular,3.08,2024-12-30T13:27:14.575164Z,Alice
450,Latte,Oat,5.25,2024-10-29T02:24:14.575164Z,Bob
451,Americano,Regular,2.75,2024-12-14T18:13:14.575164Z,Charlie
452,Cortado,Almond,4.26,2024-11-17T10:46:14.575164Z,Dana
453,Cortado,Almond,3.98,2024-11-13T20:13:14.575164Z,Charlie
454,Latte,Almond,5.18,2024-11-11T09:00:14.575164Z,Charlie
455,Latte,Oat,4.13,2024-10-28T09:31:14.575164Z,Alice
456,Latte,Almond,5.15,2025-01-04T19:21:14.575164Z,Charlie
457,Americano,Oat,3.72,2024-11-10T18:24:14.575164Z,Alice
458,Americano,Regular,2.54,2024-12-03T23:50:14.575164Z,Bob
459,Cortado,Almond,3.69,2025-01-04T17:09:14.575164Z,Dana
460,Latte,Oat,5.01,2024-10-30T08:48:14.575164Z,Bob
461,Latte,Regular,5.42,2024-11-05T17:25:14.575164Z,Charlie
462,Cortado,Oat,4.61,2024-11-09T05:26:14.575164Z,Alice
463,Cortado,Regular,4.96,2024-12-21T21:26:14.575164Z,Alice
464,Latte,Almond,5.16,2024-12-11T16:52:14.575164Z,Alice
465,Cortado,Regular,4.14,2024-11-11T08:34:14.575164Z,Alice
466,Americano,Oat,3.63,2025-01-10T21:34:14.575164Z,Bob
467,Americano,Regular,3.73,2024-11-30T15:39:14.575164Z,Alice
468,Latte,Oat,5.27,2024-12-04T05:50:14.575164Z,Alice
469,Cortado,Oat,4.98,2024-12-24T01:37:14.575164Z,Bob
470,Latte,Regular,4.1,2025-01-18T15:26:14.575164Z,Bob
471,Cortado,Almond,4.24,2024-11-10T02:07:14.575164Z,Bob
472,Americano,Regular,2.68,2025-01-19T04:32:14.575164Z,Bob
473,Cortado,Oat,3.68,2024-11-07T22:39:14.575164Z,Alice
474,Americano,Regular,3.38,2024-11-08T15:08:14.575164Z,Alice
475,Cortado,Regular,4.82,2024-12-24T21:23:14.575164Z,Charlie
476,Latte,Regular,4.97,2024-12-24T07:00:14.575164Z,Bob
477,Latte,Almond,4.8,2025-01-13T16:29:14.575164Z,Alice
478,Americano,Regular,3.17,2024-11-10T06:06:14.575164Z,Bob
479,Latte,Almond,5.44,2024-11-13T06:47:14.575164Z,Charlie
480,Americano,Almond,2.57,2024-11-10T19:06:14.575164Z,Bob
481,Americano,Almond,3.36,2024-12-08T19:24:14.575164Z,Alice
482,Latte,Regular,4.49,2025-01-06T13:31:14.575164Z,Bob
483,Americano,Almond,3.46,2024-11-26T09:00:14.575164Z,Dana
484,Cortado,Regular,3.71,2025-01-10T14:10:14.575164Z,Alice
485,Cortado,Oat,3.57,2024-11-22T15:09:14.575164Z,Charlie
486,Latte,Almond,5.24,2024-11-06T11:35:14.575164Z,Dana
487,Cortado,Oat,4.05,2024-12-14T17:52:14.575164Z,Bob
488,Americano,Oat,3.45,2024-10-31T17:37:14.575164Z,Bob
489,Cortado,Almond,3.61,2024-12-18T11:02:14.575164Z,Bob
490,Americano,Almond,2.59,2024-11-20T13:41:14.575164Z,Charlie
491,Latte,Almond,4.34,2024-12-07T19:02:14.575164Z,Dana
492,Americano,Almond,3.8,2024-11-20T20:19:14.575164Z,Charlie
493,Latte,Almond,4.03,2025-01-01T13:54:14.575164Z,Alice
494,Latte,Almond,5.21,2024-12-16T05:41:14.575164Z,Bob
495,Latte,Oat,5.33,2024-11-17T01:47:14.575164Z,Charlie
496,Cortado,Almond,3.64,2024-12-02T11:24:14.575164Z,Alice
497,Americano,Oat,3.39,2024-11-04T08:58:14.575164Z,Alice
498,Latte,Oat,4.8,2024-11-06T08:45:14.575164Z,Charlie
499,Americano,Almond,3.05,2024-12-24T18:32:14.575164Z,Dana
500,Cortado,Regular,4.33,2024-12-27T21:23:14.575164Z,Dana
501,Latte,Regular,5.37,2024-11-01T18:52:14.575164Z,Alice
502,Latte,Oat,5.35,2025-01-10T15:08:14.575164Z,Bob
503,Americano,Oat,3.24,2024-11-23T05:24:14.575164Z,Bob
504,Latte,Oat,5.17,2025-01-18T17:53:14.575164Z,Dana
505,Cortado,Almond,4.88,2025-01-20T15:16:14.575164Z,Charlie
506,Americano,Oat,2.97,2024-11-26T17:05:14.575164Z,Bob
507,Cortado,Oat,3.96,2024-11-09T01:18:14.575164Z,Charlie
508,Americano,Oat,3.74,2024-12-11T13:54:14.575164Z,Dana
509,Americano,Regular,3.26,2024-11-18T10:59:14.575164Z,Bob
510,Cortado,Regular,4.01,2025-01-12T04:33:14.575164Z,Alice
511,Latte,Oat,5.19,2024-12-03T16:39:14.575164Z,Alice
512,Americano,Regular,2.82,2025-01-11T15:03:14.575164Z,Charlie
513,Cortado,Oat,3.65,2025-01-10T21:24:14.575164Z,Bob
514,Americano,Oat,2.77,2024-11-26T04:24:14.575164Z,Bob
515,Cortado,Regular,4.41,2024-12-17T03:39:14.575164Z,Dana
516,Cortado,Regular,4.08,2025-01-03T01:32:14.575164Z,Alice
517,Americano,Regular,2.9,2025-01-25T03:15:14.575164Z,Alice
518,Latte,Regular,4.22,2025-01-09T20:47:14.575164Z,Alice
519,Cortado,Almond,3.85,2024-10-31T04:03:14.575164Z,Dana
520,Latte,Oat,4.58,2025-01-20T19:45:14.575164Z,Dana
521,Americano,Regular,3.38,2025-01-14T05:42:14.575164Z,Bob
522,Americano,Almond,3.21,2025-01-16T13:01:14.575164Z,Bob
523,Latte,Regular,5.13,2024-12-13T18:26:14.575164Z,Bob
524,Cortado,Almond,4.02,2024-11-14T02:40:14.575164Z,Bob
525,Latte,Oat,5.05,2024-12-05T06:13:14.575164Z,Alice
526,Latte,Oat,4.23,2025-01-03T03:23:14.575164Z,Charlie
527,Americano,Regular,2.88,2024-11-27T09:50:14.575164Z,Bob
528,Americano,Almond,3.28,2025-01-14T23:02:14.575164Z,Dana
529,Cortado,Oat,3.91,2025-01-18T09:03:14.575164Z,Charlie
530,Latte,Almond,4.87,2025-01-01T14:54:14.575164Z,Alice
531,Cortado,Regular,3.98,2024-11-30T16:24:14.575164Z,Charlie
532,Latte,Almond,4.92,2025-01-20T21:56:14.575164Z,Charlie
533,Latte,Oat,4.16,2024-12-22T05:25:14.575164Z,Alice
534,Latte,Almond,4.58,2024-12-17T13:15:14.575164Z,Bob
535,Cortado,Oat,3.74,2024-11-04T02:04:14.575164Z,Charlie
536,Cortado,Almond,4.14,2025-01-24T09:03:14.575164Z,Dana
537,Cortado,Almond,4.87,2024-11-14T10:59:14.575164Z,Dana
538,Latte,Almond,4.34,2025-01-01T13:57:14.575164Z,Dana
539,Americano,Regular,3.84,2024-10-28T01:10:14.575164Z,Alice
540,Cortado,Almond,4.41,2024-12-06T14:01:14.575164Z,Charlie
541,Cortado,Almond,4.81,2025-01-08T11:16:14.575164Z,Dana
542,Americano,Almond,2.95,2024-11-09T02:53:14.575164Z,Alice
543,Americano,Regular,2.81,2025-01-13T17:45:14.575164Z,Charlie
544,Cortado,Almond,3.56,2024-11-07T16:24:14.575164Z,Bob
545,Americano,Almond,3.27,2024-11-23T11:09:14.575164Z,Alice
546,Latte,Regular,4.66,2024-12-21T05:21:14.575164Z,Alice
547,Americano,Oat,3.35,2024-10-30T09:12:14.575164Z,Charlie
548,Americano,Almond,3.68,2025-01-02T04:19:14.575164Z,Bob
549,Cortado,Regular,4.84,2025-01-15T01:38:14.575164Z,Charlie
550,Latte,Almond,4.09,2024-10-29T14:17:14.575164Z,Dana
551,Americano,Almond,2.84,2024-12-04T07:11:14.575164Z,Alice
552,Cortado,Oat,4.68,2024-10-29T16:18:14.575164Z,Alice
553,Latte,Almond,5.41,2024-12-31T15:08:14.575164Z,Charlie
554,Cortado,Regular,4.98,2025-01-04T04:36:14.575164Z,Dana
555,Cortado,Almond,4.7,2024-12-21T15:29:14.575164Z,Charlie
556,Latte,Almond,4.37,2024-12-09T15:24:14.575164Z,Bob
557,Americano,Regular,3.76,2024-10-31T21:18:14.575164Z,Alice
558,Cortado,Regular,5.0,2024-11-16T06:43:14.575164Z,Charlie
559,Cortado,Almond,4.28,2024-12-05T02:49:14.575164Z,Dana
560,Cortado,Regular,4.24,2025-01-10T22:06:14.575164Z,Dana
561,Latte,Oat,5.12,2024-10-28T02:20:14.575164Z,Dana
562,Latte,Oat,5.05,2024-11-25T16:58:14.575164Z,Charlie
563,Cortado,Almond,4.17,2025-01-20T19:00:14.575164Z,Dana
564,Cortado,Regular,4.53,2025-01-08T11:50:14.575164Z,Bob
565,Cortado,Oat,3.91,2024-11-06T05:41:14.575164Z,Alice
566,Cortado,Oat,3.78,2025-01-09T13:54:14.575164Z,Dana
567,Americano,Almond,3.7,2024-11-26T19:42:14.575164Z,Bob
568,Cortado,Regular,4.58,2024-10-29T03:11:14.575164Z,Alice
569,Latte,Almond,5.29,2024-11-19T08:06:14.575164Z,Charlie
570,Cortado,Oat,4.28,2024-12-30T08:17:14.575164Z,Bob
571,Cortado,Regular,3.59,2024-12-27T16:58:14.575164Z,Charlie
572,Cortado,Regular,4.18,2025-01-25T15:23:14.575164Z,Charlie
573,Americano,Almond,2.85,2024-12-12T19:29:14.575164Z,Dana
574,Americano,Oat,3.0,2024-12-16T05:00:14.575164Z,Charlie
575,Americano,Oat,3.43,2025-01-12T23:45:14.575164Z,Alice
576,Latte,Oat,5.39,2024-12-13T09:01:14.575164Z,Bob
577,Americano,Oat,2.73,2024-12-30T04:13:14.575164Z,Alice
578,Latte,Oat,4.61,2024-12-19T10:23:14.575164Z,Charlie
579,Americano,Oat,3.72,2024-12-22T07:44:14.575164Z,Charlie
580,Americano,Almond,2.71,2024-12-19T13:55:14.575164Z,Bob
581,Latte,Regular,4.73,2025-01-21T21:29:14.575164Z,Charlie
582,Americano,Almond,3.95,2024-11-15T10:44:14.575164Z,Dana
583,Cortado,Almond,4.91,2025-01-01T09:19:14.575164Z,Bob
584,Cortado,Almond,4.94,2024-12-16T11:25:14.575164Z,Bob
585,Americano,Almond,3.41,2025-01-22T17:30:14.575164Z,Bob
586,Cortado,Oat,4.1,2025-01-06T10:40:14.575164Z,Charlie
587,Americano,Regular,2.5,2025-01-11T14:39:14.575164Z,Alice
588,Americano,Oat,3.14,2025-01-08T02:36:14.575164Z,Dana
589,Cortado,Almond,4.49,2024-12-24T12:01:14.575164Z,Bob
590,Latte,Regular,4.83,2024-11-11T22:13:14.575164Z,Charlie
591,Americano,Almond,3.36,2024-11-20T15:01:14.575164Z,Dana
592,Latte,Regular,4.28,2025-01-12T03:27:14.575164Z,Alice
593,Americano,Oat,2.6,2024-12-31T18:45:14.575164Z,Alice
594,Americano,Regular,3.85,2024-11-16T04:04:14.575164Z,Dana
595,Latte,Oat,4.31,2024-12-28T12:30:14.575164Z,Bob
596,Latte,Regular,5.03,2025-01-12T07:04:14.575164Z,Bob
597,Cortado,Almond,3.98,2024-11-22T04:50:14.575164Z,Bob
598,Latte,Almond,4.01,2025-01-13T00:35:14.575164Z,Alice
599,Latte,Oat,4.88,2024-11-06T00:43:14.575164Z,Bob
600,Americano,Regular,3.88,2025-01-09T08:26:14.575164Z,Bob
601,Latte,Regular,3.24,2024-10-28T16:37:34.103185Z,Alice
602,Cortado,Regular,4.69,2024-10-27T19:58:14.103185Z,Dana
603,Latte,Regular,3.85,2024-10-28T14:06:41.103185Z,Dana
604,Americano,Almond,3.66,2024-10-28T07:43:20.103185Z,Dana
605,Latte,Oat,3.66,2024-10-28T10:32:16.103185Z,Alice
606,Americano,Almond,2.96,2024-10-28T02:28:40.103185Z,Bob
607,Cortado,Regular,3.83,2024-10-28T14:34:28.103185Z,Charlie
608,Latte,Regular,4.85,2024-10-27T19:13:35.103185Z,Bob
609,Latte,Almond,3.17,2024-10-28T12:15:59.103185Z,Charlie
610,Latte,Regular,2.93,2024-10-28T16:04:02.103185Z,Alice
611,Americano,Oat,3.59,2024-10-27T22:12:13.103185Z,Dana
612,Americano,Regular,4.3,2024-10-28T04:58:19.103185Z,Dana
613,Cortado,Oat,3.63,2024-10-27T21:59:23.103185Z,Charlie
614,Latte,Almond,2.83,2024-10-28T12:54:04.103185Z,Alice
615,Cortado,Regular,4.34,2024-10-28T19:01:34.103185Z,Bob
616,Latte,Almond,2.74,2024-10-27T20:59:31.103185Z,Charlie
617,Latte,Almond,3.01,2024-10-28T01:31:20.103185Z,Alice
618,Cortado,Almond,2.75,2024-10-27T19:34:23.103185Z,Bob
619,Americano,Almond,3.06,2024-10-28T09:44:02.103185Z,Alice
620,Americano,Oat,2.88,2024-10-28T08:50:48.103185Z,Bob
621,Americano,Oat,4.45,2024-10-28T13:47:02.103185Z,Bob
622,Americano,Regular,2.86,2024-10-28T02:49:30.103185Z,Bob
623,Latte,Regular,3.92,2024-10-28T14:34:23.103185Z,Bob
624,Americano,Oat,4.69,2024-10-28T06:02:51.103185Z,Charlie
625,Cortado,Almond,3.29,2024-10-28T07:48:16.103185Z,Dana
626,Cortado,Oat,2.84,2024-10-27T21:20:08.103185Z,Charlie
627,Latte,Regular,3.31,2024-10-28T05:01:02.103185Z,Bob
628,Americano,Regular,2.68,2024-10-28T12:56:42.103185Z,Bob
629,Americano,Almond,4.27,2024-10-28T03:38:21.103185Z,Dana
630,Americano,Almond,2.64,2024-10-27T19:19:54.103185Z,Bob
631,Latte,Regular,3.56,2024-10-27T23:41:33.103185Z,Dana
632,Cortado,Regular,3.25,2024-10-28T04:32:16.103185Z,Dana
633,Latte,Oat,4.87,2024-10-28T17:55:00.103185Z,Bob
634,Latte,Almond,3.11,2024-10-28T09:20:04.103185Z,Charlie
635,Americano,Regular,4.66,2024-10-28T12:45:51.103185Z,Alice
636,Americano,Oat,2.51,2024-10-27T23:48:16.103185Z,Alice
637,Latte,Regular,3.81,2024-10-28T07:43:08.103185Z,Dana
638,Latte,Regular,4.74,2024-10-28T16:36:01.103185Z,Dana
639,Latte,Oat,3.44,2024-10-28T14:32:37.103185Z,Dana
640,Americano,Oat,2.84,2024-10-28T02:27:18.103185Z,Dana
641,Latte,Oat,2.76,2024-10-28T15:20:45.103185Z,Alice
642,Cortado,Regular,4.59,2024-10-28T00:41:13.103185Z,Alice
643,Latte,Almond,4.27,2024-10-28T09:52:19.103185Z,Charlie
644,Latte,Oat,3.27,2024-10-28T11:42:55.103185Z,Alice
645,Americano,Almond,3.91,2024-10-28T17:34:39.103185Z,Alice
646,Cortado,Oat,4.25,2024-10-28T04:33:12.103185Z,Dana
647,Cortado,Oat,4.7,2024-10-28T03:50:15.103185Z,Alice
648,Latte,Regular,2.54,2024-10-28T16:07:45.103185Z,Alice
649,Cortado,Regular,3.48,2024-10-28T07:32:10.103185Z,Charlie
650,Latte,Regular,2.78,2024-10-27T23:11:23.103185Z,Alice
651,Americano,Regular,4.99,2024-10-28T08:00:45.103185Z,Dana
652,Americano,Regular,3.85,2024-10-28T12:10:23.103185Z,Charlie
653,Latte,Almond,4.56,2024-10-27T23:39:52.103185Z,Charlie
654,Latte,Almond,2.8,2024-10-28T08:50:51.103185Z,Dana
655,Americano,Regular,3.66,2024-10-28T09:42:28.103185Z,Bob
656,Americano,Regular,3.42,2024-10-28T03:55:08.103185Z,Alice
657,Latte,Oat,4.01,2024-10-28T15:55:26.103185Z,Charlie
658,Cortado,Almond,2.81,2024-10-28T22:37:02.103185Z,Bob
659,Cortado,Regular,4.35,2024-10-28T21:45:04.103185Z,Alice
660,Latte,Oat,3.28,2024-10-29T10:23:45.103185Z,Alice
661,Latte,Oat,3.63,2024-10-29T04:26:18.103185Z,Dana
662,Latte,Oat,4.96,2024-10-29T08:00:11.103185Z,Alice
663,Latte,Almond,4.77,2024-10-29T02:20:02.103185Z,Charlie
664,Americano,Almond,3.42,2024-10-28T20:36:02.103185Z,Alice
665,Americano,Oat,4.53,2024-10-29T02:25:55.103185Z,Bob
666,Cortado,Regular,3.07,2024-10-29T05:43:15.103185Z,Bob
667,Cortado,Almond,2.97,2024-10-29T18:28:20.103185Z,Dana
668,Latte,Oat,5.0,2024-10-29T03:00:27.103185Z,Dana
669,Latte,Regular,2.56,2024-10-29T14:50:34.103185Z,Dana
670,Americano,Almond,3.88,2024-10-29T17:46:51.103185Z,Dana
671,Cortado,Oat,4.15,2024-10-28T20:55:13.103185Z,Charlie
672,Cortado,Almond,4.04,2024-10-29T07:16:59.103185Z,Dana
673,Americano,Almond,3.69,2024-10-29T01:47:43.103185Z,Charlie
674,Latte,Almond,4.77,2024-10-28T22:10:48.103185Z,Charlie
675,Latte,Oat,3.31,2024-10-28T20:30:35.103185Z,Alice
676,Cortado,Almond,3.76,2024-10-29T15:39:46.103185Z,Dana
677,Cortado,Oat,4.47,2024-10-29T02:30:49.103185Z,Bob
678,Americano,Oat,4.44,2024-10-29T12:37:28.103185Z,Charlie
679,Americano,Almond,4.49,2024-10-28T22:21:09.103185Z,Bob
680,Americano,Oat,4.87,2024-10-29T10:18:57.103185Z,Alice
681,Americano,Almond,2.79,2024-10-29T03:43:05.103185Z,Charlie
682,Americano,Almond,3.11,2024-10-29T03:07:55.103185Z,Charlie
683,Latte,Regular,2.62,2024-10-29T04:43:01.103185Z,Charlie
684,Americano,Oat,2.68,2024-10-29T04:17:24.103185Z,Charlie
685,Latte,Almond,4.66,2024-10-29T13:55:24.103185Z,Alice
686,Cortado,Regular,3.39,2024-10-29T06:01:33.103185Z,Alice
687,Americano,Oat,2.65,2024-10-29T12:49:40.103185Z,Dana
688,Americano,Almond,4.12,2024-10-29T03:37:27.103185Z,Alice
689,Cortado,Oat,2.78,2024-10-28T23:18:26.103185Z,Bob
690,Americano,Regular,4.92,2024-10-29T05:15:54.103185Z,Bob
691,Cortado,Regular,2.59,2024-10-29T03:46:11.103185Z,Bob
692,Latte,Oat,2.97,2024-10-29T14:49:02.103185Z,Alice
693,Cortado,Almond,3.11,2024-10-29T06:08:23.103185Z,Charlie
694,Americano,Almond,3.7,2024-10-29T06:39:00.103185Z,Alice
695,Americano,Oat,3.96,2024-10-29T19:04:48.103185Z,Dana
696,Cortado,Regular,3.53,2024-10-28T20:45:51.103185Z,Charlie
697,Latte,Oat,3.87,2024-10-29T04:14:19.103185Z,Bob
698,Cortado,Oat,3.67,2024-10-29T16:53:37.103185Z,Bob
699,Cortado,Oat,3.28,2024-10-29T02:45:46.103185Z,Dana
700,Latte,Almond,3.5,2024-10-29T01:29:17.103185Z,Charlie
701,Americano,Almond,4.57,2024-10-29T08:40:52.103185Z,Charlie
702,Latte,Oat,3.2,2024-10-28T20:50:57.103185Z,Dana
703,Latte,Oat,3.66,2024-10-29T02:22:57.103185Z,Dana
704,Americano,Oat,2.52,2024-10-28T21:44:20.103185Z,Alice
705,Latte,Almond,4.12,2024-10-29T14:05:32.103185Z,Dana
706,Latte,Almond,4.55,2024-10-29T11:38:14.103185Z,Dana
707,Americano,Regular,2.9,2024-10-29T18:20:12.103185Z,Dana
708,Latte,Regular,4.59,2024-10-28T21:02:07.103185Z,Alice
709,Cortado,Almond,3.84,2024-10-29T19:06:53.103185Z,Bob
710,Americano,Regular,4.45,2024-10-29T06:33:56.103185Z,Dana
711,Americano,Regular,4.71,2024-10-29T15:17:38.103185Z,Charlie
712,Cortado,Almond,3.36,2024-10-28T19:22:58.103185Z,Charlie
713,Americano,Almond,4.01,2024-10-29T10:49:34.103185Z,Alice
714,Latte,Oat,4.05,2024-10-29T03:30:07.103185Z,Charlie
715,Americano,Oat,3.79,2024-10-29T06:32:50.103185Z,Bob
716,Cortado,Regular,3.81,2024-10-29T21:51:03.103185Z,Dana
717,Latte,Oat,3.21,2024-10-30T11:40:32.103185Z,Bob
718,Americano,Oat,3.01,2024-10-30T18:35:07.103185Z,Charlie
719,Cortado,Almond,4.44,2024-10-29T22:00:49.103185Z,Dana
720,Americano,Regular,4.14,2024-10-30T15:16:10.103185Z,Dana
721,Americano,Oat,4.67,2024-10-30T10:24:53.103185Z,Alice
722,Cortado,Regular,4.71,2024-10-30T03:23:00.103185Z,Charlie
723,Cortado,Regular,4.81,2024-10-30T17:07:55.103185Z,Alice
724,Americano,Oat,4.06,2024-10-30T13:07:20.103185Z,Bob
725,Latte,Regular,2.61,2024-10-30T03:27:48.103185Z,Dana
726,Cortado,Oat,4.45,2024-10-30T10:59:49.103185Z,Bob
727,Cortado,Regular,3.86,2024-10-30T02:55:07.103185Z,Dana
728,Latte,Oat,4.74,2024-10-30T00:21:01.103185Z,Dana
729,Americano,Regular,4.21,2024-10-30T07:25:04.103185Z,Bob
730,Americano,Almond,4.92,2024-10-30T03:00:41.103185Z,Alice
731,Americano,Oat,3.53,2024-10-30T12:07:36.103185Z,Bob
732,Americano,Regular,4.18,2024-10-29T21:01:31.103185Z,Dana
733,Americano,Regular,3.83,2024-10-30T07:02:12.103185Z,Charlie
734,Latte,Oat,4.88,2024-10-30T07:29:21.103185Z,Bob
735,Cortado,Oat,2.95,2024-10-30T09:00:12.103185Z,Dana
736,Cortado,Oat,3.05,2024-10-29T21:15:50.103185Z,Alice
737,Cortado,Oat,3.6,2024-10-30T05:18:56.103185Z,Alice
738,Americano,Regular,3.0,2024-10-29T21:01:40.103185Z,Charlie
739,Latte,Regular,4.69,2024-10-30T13:49:05.103185Z,Bob
740,Cortado,Regular,3.4,2024-10-30T11:32:50.103185Z,Alice
741,Americano,Regular,4.73,2024-10-30T16:53:21.103185Z,Charlie
742,Americano,Oat,3.93,2024-10-30T00:16:41.103185Z,Alice
743,Americano,Oat,4.3,2024-10-30T14:51:35.103185Z,Alice
744,Cortado,Regular,2.62,2024-10-30T06:30:57.103185Z,Alice
745,Latte,Almond,3.73,2024-10-30T00:07:43.103185Z,Dana
746,Americano,Almond,3.01,2024-10-30T07:18:15.103185Z,Bob
747,Americano,Regular,3.14,2024-10-30T15:27:55.103185Z,Charlie
748,Americano,Regular,4.9,2024-10-29T22:03:43.103185Z,Dana
749,Americano,Oat,4.2,2024-10-30T13:10:46.103185Z,Alice
750,Latte,Almond,4.78,2024-10-30T17:45:40.103185Z,Bob
751,Americano,Almond,2.64,2024-10-30T15:28:31.103185Z,Bob
752,Americano,Oat,2.8,2024-10-30T00:08:35.103185Z,Bob
753,Latte,Oat,4.47,2024-10-30T09:28:03.103185Z,Charlie
754,Latte,Regular,4.66,2024-10-30T08:40:17.103185Z,Dana
755,Cortado,Oat,3.13,2024-10-30T09:55:44.103185Z,Charlie
756,Latte,Regular,4.65,2024-10-30T09:00:37.103185Z,Alice
757,Latte,Regular,3.17,2024-10-30T08:36:12.103185Z,Bob
758,Americano,Oat,2.95,2024-10-30T04:50:37.103185Z,Charlie
759,Cortado,Almond,3.19,2024-10-30T12:23:34.103185Z,Charlie
760,Latte,Regular,3.53,2024-10-30T03:13:35.103185Z,Dana
761,Americano,Almond,3.08,2024-10-30T06:43:44.103185Z,Dana
762,Americano,Regular,4.23,2024-10-30T15:12:24.103185Z,Bob
763,Americano,Almond,4.62,2024-10-30T10:54:12.103185Z,Bob
